Geo Point,zone_id,site_id,modified,park,landuse,site_typ,species,diameter,height,spread,trunks,conditn,appraise,planted
"44.4646134753,-73.2085708997",ward 5,12316,2019-02,,residence,Tree,"mapl,tatar hot w",2,10,5,1,80,210.0,2017
"44.48125619,-73.2038325446",ward 1,12319,2017-05,,apartments,Tree,"maack,amur strbrt",2,10,5,1,80,230.0,2017
"44.5158263248,-73.2476608462",ward 7,12325,2019-02,,residence,Tree,"tuliptree,var",2,10,5,1,80,240.0,2017
"44.4838529817,-73.1873553887",ward 1,12326,2017-05,greenmount cemete,cemetery,Tree,"hickory,pignut",2,9,5,1,70,160.0,2017
"44.4926736323,-73.229446903",ward 4,12329,2017-05,lakeview cemetery,cemetery,Tree,"redbud,eastern",2,8,5,1,80,210.0,2017
"44.4926299896,-73.2294204125",ward 4,12330,2017-05,lakeview cemetery,cemetery,Tree,"redbud,eastern",2,8,5,1,80,210.0,2017
"44.4616214672,-73.2150176184",ward 5,12334,2017-06,,municipal,Tree,"serviceberry,appl",1,5,5,1,80,210.0,2017
"44.4615913433,-73.2150751026",ward 5,12335,2017-06,,municipal,Tree,"dogwood,jap flowr",1,5,5,1,80,200.0,2017
"44.4535396484,-73.2285777735",ward 5,12341,2017-08,oakledge park,park,Tree,"hornbeam,american",2,10,5,1,80,210.0,2017
"44.453506262,-73.2285484364",ward 5,12343,2017-08,oakledge park,park,Tree,"hornbeam,american",2,10,5,1,80,210.0,2017
"44.4537562276,-73.2142746016",ward 5,12452,2018-11,,residence,Tree,crabappl pur pri,2,10,5,1,80,180.0,2018
"44.4538453336,-73.2142663801",ward 5,12453,2018-11,,residence,Tree,"lilac,jap tre slk",2,10,5,1,80,210.0,2018
"44.4705324934,-73.2094142902",ward 6,12455,2018-11,,residence,Tree,crabappl shwtme,2,10,5,1,80,180.0,2018
"44.4885646949,-73.225516888",ward 3,12456,2018-11,,residence,Tree,"lilac,jap tre slk",2,10,5,1,80,210.0,2018
"44.4903582145,-73.226928793",ward 7,12457,2018-11,,residence,Tree,"lilac,jap tre slk",2,10,5,1,80,210.0,2018
"44.5053701268,-73.2640094953",ward 4,12461,2018-11,,residence,Tree,london plan excla,2,15,5,1,80,210.0,2018
"44.5059864366,-73.2723391223",ward 4,12783,2019-05,,residence,Tree,"oak,swamp white",2,10,5,1,80,240.0,2019
"44.5061658324,-73.2723245215",ward 4,12786,2019-05,,residence,Tree,honeylcst skyline,2,10,5,1,80,130.0,2019
"44.5052125218,-73.2557472994",ward 4,12800,2019-05,bike path,park,Tree,"oak,red",2,10,5,1,80,260.0,2018
"44.5057409262,-73.25678426",ward 4,12804,2019-05,bike path,park,Tree,"mapl,red",2,10,5,1,80,210.0,2019
"44.5058440984,-73.2569532909",ward 4,12808,2019-05,bike path,park,Tree,"birch,river",2,10,5,1,80,220.0,2019
"44.5058934351,-73.2570537485",ward 4,12811,2019-05,bike path,park,Tree,"linden,american",2,10,5,1,80,120.0,2019
"44.5059663276,-73.2571927764",ward 4,12814,2019-05,bike path,park,Tree,"birch,river",2,10,5,1,80,220.0,2019
"44.5060383391,-73.2572852092",ward 4,12816,2019-05,bike path,park,Tree,"linden,american",2,10,5,1,80,120.0,2019
"44.5061857322,-73.2575000669",ward 4,12821,2019-05,bike path,park,Tree,"serviceberry,lust",2,10,5,1,80,180.0,2019
"44.5065397449,-73.2577957949",ward 4,12826,2019-05,bike path,park,Tree,"oak,swamp white",2,10,5,1,80,240.0,2019
"44.5066220943,-73.2579449293",ward 4,12830,2019-05,bike path,park,Tree,"mapl,red",2,10,5,1,80,210.0,2019
"44.5066553269,-73.2579603327",ward 4,12831,2019-05,bike path,park,Tree,"mapl,red",2,10,5,1,80,210.0,2019
"44.5072074456,-73.2590804982",ward 4,12836,2019-05,bike path,park,Tree,"mapl,red",2,10,5,1,80,210.0,2019
"44.5072757845,-73.2591878618",ward 4,12837,2019-05,bike path,park,Tree,"mapl,red",2,10,5,1,80,210.0,2019
"44.5076835748,-73.2598103901",ward 4,12841,2019-05,bike path,park,Tree,"serviceberry,lust",2,10,5,1,80,180.0,2019
"44.5084878381,-73.2608227364",ward 4,12847,2019-05,bike path,park,Tree,"oak,swamp white",2,10,5,1,80,240.0,2019
"44.5088590931,-73.2614238501",ward 4,12849,2019-05,bike path,park,Tree,"serviceberry,lust",2,10,5,1,80,180.0,2019
"44.5114079329,-73.2654366265",ward 4,12858,2019-05,bike path,park,Tree,"oak,red",2,10,5,1,80,260.0,2019
"44.526216114,-73.2711818875",ward 4,12863,2019-05,bike path,park,Tree,"maple,sienna gl",2,10,5,1,80,210.0,2018
"44.5263258681,-73.2712192831",ward 4,12864,2019-05,bike path,park,Tree,"maple,sienna gl",2,10,5,1,80,210.0,2018
"44.4880352617,-73.2057824289",,12870,2019-05,,,Tree,"lilac,jap tre slk",2,8,4,1,90,240.0,2019
"44.4756183305,-73.2171578013",ward 3,12871,2019-05,,business,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4805001602,-73.2087271684",ward 8,12349,2019-02,,apartments,Tree,crabapple spp,2,10,5,1,80,180.0,2017
"44.5122288819,-73.2652518554",ward 4,12408,2018-09,,,Tree,"mapl,red",8,15,10,1,70,1190.0,0
"44.5072695817,-73.2656992251",ward 4,12573,2019-05,,residence,Tree,"hazelnut,turkish",2,10,5,1,80,240.0,2019
"44.4808489481,-73.2199232546",ward 3,12407,2019-05,battery park,park,Tree,"mapl,frman celebr",2,14,6,1,80,210.0,2018
"44.4806837744,-73.2151404014",ward 3,12874,2019-06,,residence,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4947341166,-73.2361525689",ward 4,12356,2018-12,north beach,park,Tree,pear spp,4,15,10,1,80,330.0,0
"44.5110408765,-73.2638908981",ward 4,12357,2018-03,,residence,Removal,unknown,0,0,0,0,0,0.0,0
"44.4695370039,-73.2116802468",ward 6,12358,2018-12,,apartments,Tree,"crabapple,adiron",2,10,5,1,80,210.0,2018
"44.4560322231,-73.2250000155",ward 5,12360,2018-04,oakledge park,park,Tree,maple free aut bl,2,15,10,1,80,210.0,2018
"44.4556771582,-73.2255144362",ward 5,12367,2018-06,oakledge park,park,Tree,tuliptree,2,10,5,1,80,240.0,2018
"44.4760489282,-73.206920035",ward 6,12384,2018-06,,school,Tree,honeylcst stkp,2,10,5,1,80,130.0,2018
"44.5173676447,-73.2425598678",ward 7,12403,2018-06,,residence,Tree,"redbud,eastern",1,5,5,1,80,210.0,2018
"44.5120797083,-73.2653404159",ward 4,12410,2018-09,,,Tree,"mapl,norway",1,8,5,1,70,170.0,0
"44.4558210828,-73.2141260773",ward 5,12391,2018-06,,business,Tree,"mapl,rd aut blaze",3,15,6,1,80,210.0,2018
"44.4557393554,-73.2141212238",ward 5,12392,2018-06,,business,Tree,"mapl,rd aut blaze",3,15,6,1,80,210.0,2018
"44.4555621273,-73.2141082932",ward 5,12394,2018-06,,business,Tree,"mapl,rd aut blaze",3,15,6,1,80,210.0,2018
"44.455466594,-73.2140020758",ward 5,12396,2018-06,,business,Tree,"mapl,rd aut blaze",3,15,6,1,80,210.0,2018
"44.4756681571,-73.2154677298",ward 3,12404,2018-07,,business,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.5034260822,-73.2527728522",ward 4,12414,2018-09,leddy park,,Tree,maple free aut bl,2,10,6,1,80,210.0,2018
"44.5032874103,-73.2525880738",ward 4,12416,2018-09,leddy park,,Tree,"birch,river hritg",2,12,8,3,80,220.0,2018
"44.4818930754,-73.1893990669",ward 1,12422,2018-10,,residence,Tree,"mapl,frman celebr",2,10,5,1,80,210.0,2018
"44.4768227122,-73.218181995",ward 3,12425,2018-10,,business,Tree,"mapl,frman celebr",2,10,5,1,80,210.0,2018
"44.4768128392,-73.2184645557",ward 3,12426,2019-06,,business,Tree,elm triumph,2,10,5,1,80,210.0,2019
"44.5050457607,-73.2446909723",ward 4,12427,2018-10,,residence,Tree,"mapl,frman celebr",2,10,5,1,80,210.0,2018
"44.5050043618,-73.2447589864",ward 4,12428,2018-10,,residence,Tree,"pear,flwr fauriei",2,5,5,1,80,200.0,2018
"44.4757125108,-73.2140727186",ward 3,12879,2019-10,,street,Tree,"elm,accolade",3,18,8,1,80,210.0,2019
"44.4869788411,-73.1857111021",ward 1,12440,2018-10,,residence,Tree,"lilac,jap tre slk",2,10,5,1,80,210.0,2018
"44.452879977,-73.2143694339",ward 5,12447,2018-11,,residence,Tree,"lilac,jap tre slk",2,10,5,1,80,210.0,2018
"44.454543714,-73.2141905859",ward 5,12449,2018-11,,residence,Tree,"lilac,jap tre slk",2,10,5,1,80,210.0,2018
"44.5055620309,-73.264153745",ward 4,12463,2018-11,,residence,Tree,mapl frman marmo,2,10,5,1,80,210.0,2018
"44.506022574,-73.2645038057",ward 4,12465,2018-11,,residence,Tree,mapl frman marmo,2,10,5,1,80,210.0,2018
"44.5064142137,-73.2647604725",ward 4,12467,2019-04,,residence,Tree,kntky coffeetree,2,10,5,1,80,160.0,2018
"44.4816385614,-73.2228202237",ward 3,12487,2018-11,skate park,park,Tree,"linden,slv grn mt",4,15,6,1,80,350.0,2015
"44.4822987264,-73.2231738987",ward 3,12494,2018-11,skate park,park,Tree,"mapl,freeman",3,16,9,1,80,210.0,2015
"44.4662094662,-73.2125156332",ward 5,12432,2018-10,,residence,Tree,"mapl,frman celebr",2,10,5,1,80,210.0,2018
"44.4743271527,-73.1976796621",ward 8,12434,2018-12,,residence,Tree,"pear,flwr fauriei",2,5,5,1,80,200.0,2018
"44.5187092022,-73.2592870433",ward 7,12436,2018-10,,residence,Tree,"mapl,frman celebr",2,10,5,1,80,210.0,2018
"44.4775801362,-73.2026222019",ward 8,12438,2018-12,,residence,Tree,crabappl pur pri,2,10,5,1,80,180.0,2018
"44.5074503708,-73.2651245072",ward 4,12473,2018-11,,residence,Tree,elm amer princeto,2,10,5,1,80,210.0,2018
"44.5063666056,-73.2645746282",ward 4,12474,2018-11,,residence,Tree,london plan excla,2,15,5,1,80,210.0,2018
"44.5088299808,-73.2644754796",ward 4,12475,2018-11,,residence,Tree,london plan excla,2,15,5,1,80,210.0,2018
"44.508304288,-73.2646096922",ward 4,12476,2018-11,,residence,Tree,elm amer princeto,2,10,5,1,80,210.0,2018
"44.5071256296,-73.2667481123",ward 4,12477,2018-11,,residence,Tree,elm amer princeto,2,10,5,1,80,210.0,2018
"44.5064344496,-73.2683346777",ward 4,12478,2018-11,,residence,Tree,elm amer princeto,2,10,5,1,80,210.0,2018
"44.5057066625,-73.2696024682",ward 4,12480,2018-11,,park,Tree,mapl frman marmo,2,10,5,1,80,210.0,2018
"44.4810509764,-73.2224024389",ward 3,12483,2018-11,waterfront park,park,Tree,"linden,slv grn mt",4,16,6,1,80,350.0,2015
"44.4826393584,-73.2234099334",ward 3,12497,2018-11,skate park,park,Tree,"mapl,freeman",3,14,9,1,80,210.0,2015
"44.4829570239,-73.2236620616",ward 3,12499,2018-11,skate park,park,Tree,"linden,slv grn mt",4,14,6,1,80,310.0,2015
"44.4815122039,-73.2226776915",ward 3,12504,2018-11,skate park,park,Tree,"mapl,freeman",3,15,12,1,80,210.0,2015
"44.4817035734,-73.2227474278",ward 3,12506,2018-11,skate park,park,Tree,"mapl,freeman",3,15,12,1,80,210.0,2015
"44.4817916026,-73.2227903441",ward 3,12507,2018-11,skate park,park,Tree,"linden,slv grn mt",3,12,6,1,80,180.0,2015
"44.4818758047,-73.2228386236",ward 3,12508,2018-11,skate park,park,Tree,"mapl,freeman",4,16,14,1,80,360.0,2015
"44.4821016183,-73.2229620048",ward 3,12509,2018-11,skate park,park,Tree,"mapl,freeman",4,16,14,1,80,360.0,2015
"44.4823733594,-73.2231229369",ward 3,12512,2018-11,skate park,park,Tree,"linden,slv grn mt",4,15,8,1,80,310.0,2015
"44.4825417622,-73.2232409548",ward 3,12514,2018-11,skate park,park,Tree,"linden,slv grn mt",4,16,6,1,80,310.0,2015
"44.4826221354,-73.2233053277",ward 3,12515,2018-11,skate park,park,Tree,"mapl,freeman",4,16,12,1,80,360.0,2015
"44.4812289771,-73.2223021822",ward 3,12517,2018-11,skate park,park,Tree,elm amer princeto,4,16,12,1,80,360.0,2015
"44.4818107399,-73.2225435808",ward 3,12524,2018-11,skate park,park,Tree,elm amer princeto,4,16,12,1,80,360.0,2015
"44.4819981006,-73.2226350284",ward 3,12526,2018-11,skate park,park,Tree,elm amer princeto,5,20,12,1,80,550.0,2015
"44.4824612081,-73.2229300703",ward 3,12529,2018-11,skate park,park,Tree,elm amer princeto,4,16,12,1,80,360.0,2015
"44.4829396214,-73.223294851",ward 3,12534,2018-11,skate park,park,Tree,elm amer princeto,4,16,12,1,80,360.0,2015
"44.4831156767,-73.2234450544",ward 3,12536,2018-11,skate park,park,Tree,elm amer princeto,4,16,12,1,80,360.0,2015
"44.4831960495,-73.2237776481",ward 3,12543,2018-11,skate park,park,Tree,"mapl,freeman",4,16,12,1,80,360.0,2015
"44.4832802494,-73.2238527499",ward 3,12544,2018-11,skate park,park,Tree,"linden,slv grn mt",4,15,9,1,80,310.0,2015
"44.4825033082,-73.2235147918",ward 3,12546,2018-11,skate park,park,Tree,"pear,flwr chntclr",4,16,7,1,80,330.0,2015
"44.4827138105,-73.2239546739",ward 3,12551,2018-11,skate park,park,Tree,"pear,flwr chntclr",4,16,6,1,80,330.0,2015
"44.5055290522,-73.2699196597",ward 4,12577,2019-04,,park,Tree,"hackberry,common",2,10,5,1,80,200.0,2019
"44.4555010316,-73.2240556074",ward 5,12953,2019-11,,residence,Tree,mapl frman marmo,2,10,5,1,80,210.0,2019
"44.4741017089,-73.2171306276",ward 5,12703,2019-05,champlain park,,Tree,crabappl rd jewel,1,5,5,1,80,180.0,2019
"44.5074202816,-73.2725434881",ward 4,12586,2019-05,,residence,Tree,tuliptree,2,15,10,1,80,240.0,2019
"44.5073033925,-73.2726633937",ward 4,12587,2019-04,,residence,Tree,"oak,northern pin",2,15,10,1,80,210.0,2019
"44.5047278109,-73.2713167725",ward 4,12591,2019-04,,residence,Tree,tuliptree,2,15,10,1,80,240.0,2019
"44.5048475347,-73.2713940465",ward 4,12592,2019-11,,residence,Tree,"hazelnut,turkish",2,10,5,1,80,240.0,2019
"44.5049779273,-73.2714781151",ward 4,12593,2019-04,,residence,Tree,"oak,northern pin",2,15,10,1,80,210.0,2019
"44.5049079108,-73.2712684069",ward 4,12597,2019-04,,residence,Tree,"hackberry,common",2,15,10,1,80,200.0,2019
"44.4883209698,-73.199577865",ward 1,12602,2019-04,,business,Tree,elm amer princeto,2,10,5,1,80,210.0,2019
"44.4882402485,-73.19891696",ward 1,12603,2019-04,,business,Tree,elm amer princeto,2,10,5,1,80,210.0,2019
"44.5029616549,-73.2519892132",ward 4,12608,2019-05,leddy park,park,Tree,"mapl,sugar",2,10,5,1,80,270.0,2019
"44.5259876243,-73.2710620439",ward 4,12609,2019-05,bike path,park,Tree,"serviceberry,lust",2,10,5,1,80,180.0,2019
"44.5260139916,-73.2710713776",ward 4,12611,2019-05,bike path,park,Tree,"serviceberry,lust",2,10,5,1,80,180.0,2019
"44.4798623513,-73.2093138931",ward 8,12621,2019-05,,residence,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4772590829,-73.2085858357",ward 8,12629,2019-05,,business,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.477630374,-73.2069402257",ward 8,12633,2019-04,,,Tree,unknown,3,15,10,1,70,0.0,0
"44.4776448953,-73.2056348716",ward 8,12634,2019-05,,apartments,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4836659391,-73.215661142",ward 3,12877,2019-06,,residence,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4805250988,-73.2079685213",ward 8,12653,2019-05,,apartments,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4770657361,-73.2106780478",ward 8,12657,2019-05,,municipal,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4774138488,-73.2079916622",ward 8,12659,2019-05,,business,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.477319718,-73.2029983387",ward 8,12664,2019-05,,residence,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4772007039,-73.2029915878",ward 8,12665,2019-05,,residence,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.5080708032,-73.2648809874",ward 4,12681,2019-04,,residence,Tree,sycamore,2,10,5,1,80,230.0,2019
"44.5067502874,-73.2675307071",ward 4,12685,2019-04,,residence,Tree,honeylcst skyline,2,10,5,1,80,130.0,2019
"44.5060789532,-73.2689560273",ward 4,12686,2019-04,,park,Tree,sycamore,2,10,5,1,80,230.0,2019
"44.5061562764,-73.2688237843",ward 4,12687,2019-04,,park,Tree,honeylcst skyline,2,10,5,1,80,130.0,2019
"44.5062619166,-73.2727256377",ward 4,12689,2019-05,,residence,Tree,honeylcst skyline,2,10,5,1,80,130.0,2019
"44.5058792029,-73.2720670975",ward 4,12691,2019-11,,residence,Tree,mapl frman marmo,2,10,5,1,80,210.0,2019
"44.4885372379,-73.2254928973",ward 3,12699,2019-04,,,Tree,"maackia,amur",1,8,4,1,90,250.0,2019
"44.4670649151,-73.2129892228",ward 5,12702,2019-04,,,Tree,"maackia,amur",1,8,4,1,90,250.0,2019
"44.4532756311,-73.2088824324",ward 5,12705,2019-11,,apartments,Tree,elm triumph,2,10,5,1,80,210.0,2019
"44.4831796234,-73.205999609",ward 2,12706,2019-05,,,Tree,"maackia,amur",1,8,4,1,90,250.0,2019
"44.4864420564,-73.2139209414",ward 2,12707,2019-05,,,Tree,"maackia,amur",1,8,4,1,90,250.0,2019
"44.4809260323,-73.2194280565",ward 3,12708,2019-05,battery park,park,Tree,"sweetgum,american",2,9,5,1,90,270.0,2019
"44.4786685734,-73.2056833176",ward 8,12638,2019-05,,apartments,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4805620417,-73.206706165",ward 8,12644,2019-05,,apartments,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4790720192,-73.2078645904",ward 8,12650,2019-05,,apartments,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4816173508,-73.1989971663",ward 1,12911,2019-11,,business,Tree,mapl frman marmo,2,10,5,1,80,210.0,2019
"44.4751477004,-73.1970879255",ward 8,12674,2019-05,,apartments,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4800456992,-73.2070888038",ward 8,12675,2019-05,,apartments,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4791150015,-73.2100914478",ward 8,12676,2019-05,,apartments,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.494182158,-73.2314713349",ward 4,12715,2019-05,lakeview cemetery,cemetery,Tree,"catalpa,northern",2,10,5,1,80,130.0,2019
"44.4806649843,-73.2195124728",ward 4,12718,2019-05,battery park,park,Tree,crabappl roy rai,2,10,6,1,80,150.0,2019
"44.4939309269,-73.2317725807",ward 4,12723,2019-05,lakeview cemetery,cemetery,Tree,"mapl,sugar",2,10,5,1,80,270.0,2019
"44.5016970467,-73.2468917138",ward 4,12734,2019-05,,residence,Tree,"oak,swamp white",2,10,6,1,80,240.0,2019
"44.5077470253,-73.2648625546",ward 4,12739,2019-05,,residence,Tree,"catalpa,northern",2,10,5,1,80,130.0,2019
"44.508380307,-73.2647337452",ward 4,12743,2019-05,,residence,Tree,"linden,amer sentr",2,10,5,1,80,120.0,2019
"44.5085962169,-73.2646354141",ward 4,12744,2019-05,,residence,Tree,"elm,accolade",2,10,5,1,80,210.0,2019
"44.5071364146,-73.266262273",ward 4,12746,2019-05,,residence,Tree,"mapl,red",2,10,5,1,80,210.0,2019
"44.5070885172,-73.2664453164",ward 4,12747,2019-05,,residence,Tree,"catalpa,northern",2,10,5,1,80,130.0,2019
"44.5055726684,-73.2696027285",ward 4,12759,2019-05,,residence,Tree,"mapl,red",2,10,5,1,80,210.0,2019
"44.5075788673,-73.272381446",ward 4,12762,2019-05,,residence,Tree,"oak,red",2,10,5,1,80,260.0,2019
"44.5056002285,-73.273499241",ward 4,12766,2019-05,,residence,Tree,"oak,red",2,10,5,1,80,260.0,2019
"44.5052565627,-73.2732990516",ward 4,12768,2019-05,,residence,Tree,honeylcst skyline,2,10,5,1,80,130.0,2019
"44.5051787855,-73.2732514425",ward 4,12769,2019-05,,residence,Tree,maple spp,2,10,5,1,80,230.0,2019
"44.5072095909,-73.2664282706",ward 4,12749,2019-05,,residence,Tree,"linden,amer sentr",2,10,5,1,80,120.0,2019
"44.5071743326,-73.2665728817",ward 4,12750,2019-05,,residence,Tree,honeylcst skyline,2,10,5,1,80,130.0,2019
"44.5066024954,-73.2680461029",ward 4,12751,2019-05,,residence,Tree,"oak,swamp white",2,10,5,1,80,240.0,2019
"44.5063902047,-73.2681724152",ward 4,12753,2019-05,,residence,Tree,"mapl,rd scr jwl",2,10,5,1,80,210.0,2019
"44.5063034544,-73.2683256642",ward 4,12754,2019-05,,residence,Tree,"oak,red",2,10,5,1,80,260.0,2019
"44.5058919997,-73.2692808541",ward 4,12756,2019-05,,park,Tree,"birch,river",2,10,5,1,80,220.0,2019
"44.5057548419,-73.2692817111",ward 4,12758,2019-05,,residence,Tree,"oak,red",2,10,5,1,80,260.0,2019
"44.5050185309,-73.2731468441",ward 4,12770,2019-05,,residence,Tree,"linden,amer sentr",2,10,5,1,80,120.0,2019
"44.5052369016,-73.2715236916",ward 4,12775,2019-05,,residence,Tree,honeylcst skyline,2,10,5,1,80,130.0,2019
"44.5053415402,-73.2717895915",ward 4,12778,2019-05,,residence,Tree,maple spp,2,10,5,1,80,230.0,2019
"44.4754995804,-73.2140742206",ward 3,12882,2019-10,,street,Tree,"elm,accolade",3,18,8,1,80,210.0,2019
"44.4749786385,-73.2138372365",ward 3,12888,2019-10,,street,Tree,"elm,accolade",3,18,8,1,80,210.0,2019
"44.4757295292,-73.2138588634",ward 3,12892,2019-10,,street,Tree,london plan excla,3,16,8,1,80,210.0,2019
"44.4586632451,-73.2216151888",ward 5,12898,2019-09,,park,Tree,"maple,sienna gl",3,15,10,1,80,210.0,2019
"44.5052973988,-73.2665712627",ward 4,12918,2019-11,,residence,Tree,mapl frman marmo,2,10,5,1,80,210.0,2019
"44.4883687593,-73.2083308065",ward 2,12920,2019-11,,apartments,Tree,crabappl shwtme,2,10,5,1,80,180.0,2019
"44.4848161917,-73.2074670298",ward 2,12923,2019-11,pomeroy park,park,Tree,katsuratree,2,10,5,1,80,260.0,2019
"44.487063352,-73.2211980801",ward 3,12924,2019-11,,residence,Tree,"mapl,korean",2,10,5,1,80,240.0,2019
"44.4867602481,-73.2226485828",ward 3,12929,2019-11,,residence,Tree,"oak,swamp amer dr",2,10,5,1,80,240.0,2019
"44.5067015777,-73.2592113033",ward 4,12934,2019-11,,residence,Tree,horsechestnut,2,10,5,1,80,200.0,2019
"44.506888139,-73.2598376067",ward 4,12938,2019-11,,residence,Tree,london plan excla,2,10,5,1,80,210.0,2019
"44.5064574009,-73.259622388",ward 4,12941,2019-11,,residence,Tree,horsechestnut,2,10,5,1,80,200.0,2019
"44.5063169531,-73.2596884414",ward 4,12942,2019-11,,residence,Tree,mapl frman marmo,2,10,5,1,80,210.0,2019
"44.4542340747,-73.2246145433",ward 5,12957,2019-11,,residence,Tree,mapl frman marmo,2,10,5,1,80,210.0,2019
"44.4549670571,-73.2248280594",ward 5,12958,2019-11,,residence,Tree,london plan excla,2,10,5,1,80,210.0,2019
"44.471691315,-73.2086312688",ward 6,12966,2019-11,,residence,Tree,"plum,cherry kv",2,10,5,1,80,200.0,2019
"44.4708083963,-73.2128577768",ward 6,12967,2019-11,,park,Tree,katsuratree,2,10,5,1,80,260.0,2019
"44.5194765821,-73.2448753861",ward 7,12970,2019-11,,residence,Tree,"elm,accolade",2,10,5,1,80,210.0,2019
"44.5197578767,-73.2455554068",ward 7,12971,2019-11,,residence,Tree,"elm,accolade",2,10,5,1,80,210.0,2019
"44.519237651,-73.2447275707",ward 7,12972,2019-11,,residence,Tree,"linden,amer sentr",2,10,5,1,80,120.0,2019
